year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,MARGINAL,128303,48088,0,0,128303,48088
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,SMALL,26509,36253,0,0,26509,36253
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,SEMIMEDIUM,9822,26004,0,0,9822,26004
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,MEDIUM,2645,14588,0,0,2645,14588
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,LARGE,262,3711,0,0,262,3711
2015-16,KARNATAKA,BENGALURU (R ),OTHERS,TOTAL,ALL CLASSES,167541,128644,0,0,167541,128644
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,84,30
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,24,34
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,16,47
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,9,69
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,7,122
2015-16,KARNATAKA,BENGALURU (R ),INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,140,302
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,MARGINAL,5175,2250,1,0,5176,2250
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,SMALL,781,1063,0,0,781,1063
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,SEMIMEDIUM,143,348,0,0,143,348
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,MEDIUM,16,79,0,0,16,79
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,LARGE,3,42,0,0,3,42
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED CASTE,TOTAL,ALL CLASSES,6118,3781,1,0,6119,3781
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,MARGINAL,1022,426,0,0,1022,426
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,SMALL,162,219,0,0,162,219
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,30,77,0,0,30,77
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,MEDIUM,5,23,0,0,5,23
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,LARGE,1,10,0,0,1,10
2015-16,KARNATAKA,BENGALURU (U ),SCHEDULED TRIBES,TOTAL,ALL CLASSES,1220,755,0,0,1220,755
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,MARGINAL,76847,34520,29,15,76876,34535
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,SMALL,16098,21902,10,15,16108,21917
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,SEMIMEDIUM,5562,14629,4,9,5566,14638
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,MEDIUM,1255,6670,1,4,1256,6674
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,LARGE,76,984,0,0,76,984
2015-16,KARNATAKA,BENGALURU (U ),OTHERS,TOTAL,ALL CLASSES,99838,78705,44,43,99882,78748
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,6,3
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,5,7
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,1,3
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,1,6
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KARNATAKA,BENGALURU (U ),INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,13,17
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,MARGINAL,12362,7072,209,114,12571,7185
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,SMALL,11828,16600,203,292,12031,16892
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,4737,11804,112,280,4849,12084
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,MEDIUM,818,4407,44,245,862,4653
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,LARGE,55,745,5,79,60,824
2015-16,KARNATAKA,BIDAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,29800,40629,573,1011,30373,41640
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,MARGINAL,13036,7358,197,115,13233,7473
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,SMALL,12089,16997,211,300,12300,17296
2015-16,KARNATAKA,BIDAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,5420,14213,116,305,5536,14518
