year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED CASTE,TOTAL,ALL CLASSES,53260,27882,15,17,53275,27899
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,MARGINAL,14572,6836,3,2,14575,6838
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,SMALL,3793,5102,2,3,3795,5105
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,967,2330,1,4,968,2333
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,MEDIUM,130,622,1,7,131,630
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,LARGE,3,143,0,0,3,143
2015-16,ANDHRA PRADESH,GUNTUR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,19465,15033,7,15,19472,15048
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,MARGINAL,576154,242600,473,199,576627,242799
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,SMALL,130784,184465,101,139,130885,184603
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,SEMIMEDIUM,49594,132382,28,77,49622,132459
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,MEDIUM,10301,53764,24,152,10325,53916
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,LARGE,369,6610,11,799,380,7409
2015-16,ANDHRA PRADESH,GUNTUR,OTHERS,TOTAL,ALL CLASSES,767202,619821,637,1365,767839,621186
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,116,47
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,46,67
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,44,121
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,75,480
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,82,3492
2015-16,ANDHRA PRADESH,GUNTUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,363,4207
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,MARGINAL,32917,15875,0,0,32917,15875
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,SMALL,9179,12783,0,0,9179,12783
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2792,6633,0,0,2792,6633
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,MEDIUM,134,668,0,0,134,668
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,LARGE,3,34,0,0,3,34
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED CASTE,TOTAL,ALL CLASSES,45025,35993,0,0,45025,35993
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,MARGINAL,4785,2446,0,0,4785,2446
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,SMALL,1806,2485,0,0,1806,2485
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,515,1246,0,0,515,1246
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,MEDIUM,28,148,0,0,28,148
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,LARGE,1,11,0,0,1,11
2015-16,ANDHRA PRADESH,KADAPA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,7135,6336,0,0,7135,6336
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,MARGINAL,242879,115528,0,0,242879,115528
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,SMALL,122895,177651,0,0,122895,177651
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,SEMIMEDIUM,59531,154876,0,0,59531,154876
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,MEDIUM,10457,56184,0,0,10457,56184
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,LARGE,618,16742,0,0,618,16742
2015-16,ANDHRA PRADESH,KADAPA,OTHERS,TOTAL,ALL CLASSES,436380,520981,0,0,436380,520981
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,6,2
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,9,13
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,13
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,10,56
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,14,604
2015-16,ANDHRA PRADESH,KADAPA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,44,688
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,MARGINAL,50552,16251,0,0,50552,16251
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,SMALL,4599,6253,0,0,4599,6253
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,1271,3374,0,0,1271,3374
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,MEDIUM,309,1768,0,0,309,1768
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,LARGE,35,662,0,0,35,662
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED CASTE,TOTAL,ALL CLASSES,56766,28308,0,0,56766,28308
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,MARGINAL,8225,3097,0,0,8225,3097
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,SMALL,1151,1533,0,0,1151,1533
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,307,814,0,0,307,814
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,MEDIUM,90,524,1,6,91,530
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,LARGE,5,101,0,0,5,101
2015-16,ANDHRA PRADESH,KRISHNA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,9778,6070,1,6,9779,6076
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,MARGINAL,414836,166819,0,0,414836,166819
2015-16,ANDHRA PRADESH,KRISHNA,OTHERS,TOTAL,SMALL,93952,131509,0,0,93952,131509
