year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,BIHAR,AURANGABAD,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,23,60
2015-16,BIHAR,AURANGABAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,11,68
2015-16,BIHAR,AURANGABAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,1,11
2015-16,BIHAR,AURANGABAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,208,245
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,MARGINAL,19188,7077,1975,792,21163,7869
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,SMALL,1365,1864,82,113,1447,1977
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,272,744,33,88,305,832
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,MEDIUM,37,209,13,82,50,289
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BANKA,SCHEDULED CASTE,TOTAL,ALL CLASSES,20862,9894,2103,1074,22965,10968
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,MARGINAL,14728,3674,1187,497,15915,4171
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,SMALL,1389,2035,163,225,1552,2260
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,640,1742,58,158,698,1900
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,MEDIUM,20,103,19,100,39,203
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BANKA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,16777,7554,1427,980,18204,8534
2015-16,BIHAR,BANKA,OTHERS,TOTAL,MARGINAL,248465,72099,14544,4741,263009,76840
2015-16,BIHAR,BANKA,OTHERS,TOTAL,SMALL,12458,18990,1351,1824,13809,20814
2015-16,BIHAR,BANKA,OTHERS,TOTAL,SEMIMEDIUM,7378,20370,1086,2967,8464,23337
2015-16,BIHAR,BANKA,OTHERS,TOTAL,MEDIUM,956,5454,362,2072,1318,7525
2015-16,BIHAR,BANKA,OTHERS,TOTAL,LARGE,30,349,15,160,45,509
2015-16,BIHAR,BANKA,OTHERS,TOTAL,ALL CLASSES,269287,117262,17358,11763,286645,129025
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,83,47
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,23,37
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,47,122
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,2,16
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,1,15
2015-16,BIHAR,BANKA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,156,236
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,MARGINAL,43752,7959,2199,598,45951,8557
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,SMALL,602,808,122,171,724,979
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,22,53,4,9,26,61
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,MEDIUM,7,35,0,0,7,35
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,LARGE,2,23,0,0,2,23
2015-16,BIHAR,BEGUSARAI,SCHEDULED CASTE,TOTAL,ALL CLASSES,44385,8877,2325,777,46710,9655
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,MARGINAL,289033,66670,17149,5436,306182,72106
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,SMALL,16179,20583,1686,2251,17865,22834
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,SEMIMEDIUM,5173,13465,581,1585,5754,15051
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,MEDIUM,1161,6427,145,816,1306,7241
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,LARGE,119,1738,20,238,139,1976
2015-16,BIHAR,BEGUSARAI,OTHERS,TOTAL,ALL CLASSES,311665,108883,19581,10325,331246,119209
