year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,JHARKHAND,SIMDEGA,SCHEDULED CASTE,TOTAL,ALL CLASSES,6052,6987,2041,4000,8093,10987
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,MARGINAL,23295,9594,7441,3496,30736,13089
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,SMALL,7047,10043,2432,3745,9479,13788
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,4701,13154,3997,11657,8698,24811
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,MEDIUM,2138,12286,3147,19502,5285,31788
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,LARGE,420,7263,720,11801,1140,19065
2015-16,JHARKHAND,SIMDEGA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,37601,52340,17737,50202,55338,102543
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,MARGINAL,10822,3361,3415,1509,14237,4870
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,SMALL,2298,3345,985,1639,3283,4983
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,SEMIMEDIUM,1176,3295,883,2544,2059,5839
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,MEDIUM,479,2948,500,2933,979,5881
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,LARGE,150,1972,276,3899,426,5871
2015-16,JHARKHAND,SIMDEGA,OTHERS,TOTAL,ALL CLASSES,14925,14921,6059,12522,20984,27444
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,74,35
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,38,47
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,32,83
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,29,172
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,5,70
2015-16,JHARKHAND,SIMDEGA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,178,407
2015-16,JHARKHAND,WEST SINGHBHUM,SCHEDULED CASTE,TOTAL,MARGINAL,2392,699,954,336,3346,1035
2015-16,JHARKHAND,WEST SINGHBHUM,SCHEDULED CASTE,TOTAL,SMALL,264,340,276,389,540,728
