year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,PUNJAB,BARNALA,SCHEDULED CASTE,TOTAL,SMALL,140,167,0,0,140,167
2015-16,PUNJAB,BARNALA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,100,252,0,0,100,252
2015-16,PUNJAB,BARNALA,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED CASTE,TOTAL,ALL CLASSES,1145,756,0,0,1145,756
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,MARGINAL,6245,4072,0,0,6245,4072
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,SMALL,7570,10561,0,0,7570,10561
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,SEMIMEDIUM,12980,35384,0,0,12980,35384
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,MEDIUM,14260,79963,0,0,14260,79963
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,LARGE,3290,48479,0,0,3290,48479
2015-16,PUNJAB,BARNALA,OTHERS,TOTAL,ALL CLASSES,44345,178458,0,0,44345,178458
2015-16,PUNJAB,BARNALA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,0,0
2015-16,PUNJAB,BARNALA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,10,28
2015-16,PUNJAB,BARNALA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,22
2015-16,PUNJAB,BARNALA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,10,166
