year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED CASTE,TOTAL,ALL CLASSES,121960,36966,8875,3632,130835,40599
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,MARGINAL,387918,141285,22666,8675,410584,149959
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,SMALL,45033,64499,3971,5610,49004,70109
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,SEMIMEDIUM,16935,45625,2125,5708,19060,51332
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,MEDIUM,2910,15837,699,3749,3609,19586
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,LARGE,100,1427,26,309,126,1735
2015-16,UTTAR PRADESH,AZAMGARH,OTHERS,TOTAL,ALL CLASSES,452896,268672,29487,24050,482383,292722
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,147,63
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,58,86
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,49,136
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,31,201
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,3,55
2015-16,UTTAR PRADESH,AZAMGARH,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,288,541
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,MARGINAL,22304,6211,23441,8898,45745,15109
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,SMALL,1381,1816,4087,5537,5468,7353
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,295,777,1355,3582,1650,4358
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,MEDIUM,27,131,203,1058,230,1191
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,LARGE,0,0,7,112,7,112
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED CASTE,TOTAL,ALL CLASSES,24007,8935,29093,19188,53100,28124
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,MARGINAL,159077,48295,195645,81097,354722,129393
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,SMALL,16344,21904,48087,66671,64431,88575
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,SEMIMEDIUM,5542,14488,19974,53003,25516,67491
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,MEDIUM,904,4624,5018,27218,5922,31842
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,LARGE,7,97,238,3149,245,3246
2015-16,UTTAR PRADESH,BADAAYU,OTHERS,TOTAL,ALL CLASSES,181874,89409,268962,231137,450836,320546
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,278,115
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,91,126
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,44,119
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,45,270
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,4,79
2015-16,UTTAR PRADESH,BADAAYU,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,462,710
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,MARGINAL,2222,751,1609,634,3831,1384
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,SMALL,158,200,226,302,384,502
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,18,47,41,107,59,154
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED CASTE,TOTAL,ALL CLASSES,2398,998,1876,1042,4274,2040
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,MARGINAL,30252,10442,41336,18793,71588,29236
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,SMALL,6140,8441,14803,20833,20943,29274
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,SEMIMEDIUM,2479,6568,8946,24228,11425,30796
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,MEDIUM,375,1858,2567,14118,2942,15978
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,LARGE,1,12,71,888,72,900
2015-16,UTTAR PRADESH,BAGHPAT,OTHERS,TOTAL,ALL CLASSES,39247,27323,67723,78860,106970,106183
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,85,39
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,42,63
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,30,83
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,39,250
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,10,144
2015-16,UTTAR PRADESH,BAGHPAT,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,206,578
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,MARGINAL,26531,6273,32,15,26563,6289
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,SMALL,730,966,2,2,732,968
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,94,254,0,0,94,254
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,MEDIUM,7,33,0,0,7,33
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED CASTE,TOTAL,ALL CLASSES,27362,7526,34,18,27396,7545
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,MARGINAL,3019,746,1,0,3020,746
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,SMALL,48,59,0,0,48,59
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,12,32,0,0,12,32
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTAR PRADESH,BALLIA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,3079,837,1,0,3080,837
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,MARGINAL,284790,98540,1313,409,286103,98949
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,SMALL,35802,48446,232,297,36034,48743
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,SEMIMEDIUM,14938,40278,132,397,15070,40676
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,MEDIUM,4724,25709,125,740,4849,26448
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,LARGE,219,3000,37,462,256,3463
2015-16,UTTAR PRADESH,BALLIA,OTHERS,TOTAL,ALL CLASSES,340473,215973,1839,2306,342312,218280
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,24,11
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,18,24
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,12,35
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,36
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,4,43
2015-16,UTTAR PRADESH,BALLIA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,63,150
2015-16,UTTAR PRADESH,BALRAMPUR,SCHEDULED CASTE,TOTAL,MARGINAL,19092,7232,12724,5065,31816,12298
2015-16,UTTAR PRADESH,BALRAMPUR,SCHEDULED CASTE,TOTAL,SMALL,1253,1903,1308,1890,2561,3794
2015-16,UTTAR PRADESH,BALRAMPUR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,232,589,295,736,527,1325
2015-16,UTTAR PRADESH,BALRAMPUR,SCHEDULED CASTE,TOTAL,MEDIUM,13,66,27,138,40,204
2015-16,UTTAR PRADESH,BALRAMPUR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
