year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,SMALL,500,706,514,754,1014,1460
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,293,811,351,974,644,1785
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,MEDIUM,64,336,122,667,186,1004
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,LARGE,2,22,6,66,8,87
2015-16,HARYANA,FATEHABAD,SCHEDULED CASTE,TOTAL,ALL CLASSES,2186,2504,1878,2921,4064,5425
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,MARGINAL,16096,9132,17834,9507,33930,18638
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,SMALL,8516,13478,9411,13666,17927,27144
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,SEMIMEDIUM,7154,20856,9178,26133,16332,46990
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,MEDIUM,3736,21823,7605,46471,11341,68295
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,LARGE,242,3618,1677,26962,1919,30580
2015-16,HARYANA,FATEHABAD,OTHERS,TOTAL,ALL CLASSES,35744,68907,45705,122740,81449,191646
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,108,42
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,61,90
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,40,113
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,92,681
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,121,2450
2015-16,HARYANA,FATEHABAD,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,422,3376
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED CASTE,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,MARGINAL,10610,3968,18062,8584,28672,12552
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,SMALL,2761,3928,6709,9666,9470,13594
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,SEMIMEDIUM,1341,3678,4864,13649,6205,17326
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,MEDIUM,453,2448,2568,15089,3021,17535
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,LARGE,51,1308,411,6959,462,8267
2015-16,HARYANA,GURGAON,OTHERS,TOTAL,ALL CLASSES,15216,15329,32614,53946,47830,69275
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,790,354
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,256,364
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,202,553
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,171,1049
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,58,1339
2015-16,HARYANA,GURGAON,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,1477,3659
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,MARGINAL,599,341,513,329,1112,670
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,SMALL,219,400,425,777,644,1177
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,113,329,339,1066,452,1395
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,MEDIUM,16,81,113,685,129,765
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,LARGE,0,0,12,138,12,138
2015-16,HARYANA,HISSAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,947,1149,1402,2994,2349,4143
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,HARYANA,HISSAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
