year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,UTTARAKHAND,DEHRADUN,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,36,107
2015-16,UTTARAKHAND,DEHRADUN,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,20,110
2015-16,UTTARAKHAND,DEHRADUN,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,31,1522
2015-16,UTTARAKHAND,DEHRADUN,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,226,1836
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,MARGINAL,9082,2877,4904,1869,13986,4746
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,SMALL,761,1007,788,1041,1549,2048
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,139,365,225,592,364,957
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,MEDIUM,13,68,56,277,69,345
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED CASTE,TOTAL,ALL CLASSES,9995,4316,5973,3779,15968,8096
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,MARGINAL,289,123,275,108,564,231
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,SMALL,37,52,69,88,106,141
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,14,43,18,51,32,95
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,MEDIUM,2,9,0,0,2,9
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,LARGE,0,0,1,11,1,11
2015-16,UTTARAKHAND,HARIDWAR,SCHEDULED TRIBES,TOTAL,ALL CLASSES,342,227,363,259,705,486
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,MARGINAL,51704,17664,41810,16185,93514,33849
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,SMALL,9530,12716,11577,15651,21107,28367
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,SEMIMEDIUM,4703,12877,7149,19530,11852,32407
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,MEDIUM,995,5060,2243,12122,3238,17183
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,LARGE,10,118,79,1030,89,1148
2015-16,UTTARAKHAND,HARIDWAR,OTHERS,TOTAL,ALL CLASSES,66942,48435,62858,64519,129800,112954
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,256,102
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,69,97
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,36,103
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,31,187
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,25,1011
2015-16,UTTARAKHAND,HARIDWAR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,417,1500
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,MARGINAL,6440,2568,574,267,7014,2835
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,SMALL,884,1201,380,541,1264,1742
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,153,375,365,869,518,1243
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,MEDIUM,7,34,41,220,48,254
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,LARGE,1,12,3,40,4,52
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED CASTE,TOTAL,ALL CLASSES,7485,4189,1363,1939,8848,6128
2015-16,UTTARAKHAND,NAINITAL,SCHEDULED TRIBES,TOTAL,MARGINAL,37,15,26,14,63,30
