year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,SMALL,52887,74825,5066,7252,57953,82077
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,SEMIMEDIUM,31213,85620,4529,12762,35742,98382
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,MEDIUM,11438,64225,3139,18586,14577,82811
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,LARGE,561,7056,420,6086,981,13142
2015-16,RAJASTHAN,BHARATPUR,OTHERS,TOTAL,ALL CLASSES,222888,293584,23734,49753,246622,343337
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,51,24
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,27,40
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,28,77
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,13,83
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,17,510
2015-16,RAJASTHAN,BHARATPUR,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,136,735
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,MARGINAL,29562,14175,6344,3398,35906,17572
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,SMALL,11489,15689,4629,6542,16118,22231
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,4491,11816,3129,8523,7620,20339
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,MEDIUM,680,3513,936,5057,1616,8569
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,LARGE,17,207,41,547,58,753
2015-16,RAJASTHAN,BHILWARA,SCHEDULED CASTE,TOTAL,ALL CLASSES,46239,45399,15079,24066,61318,69465
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,MARGINAL,18711,8897,3898,2044,22609,10941
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,SMALL,7078,9682,2584,3688,9662,13370
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,3054,8115,2005,5562,5059,13677
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,MEDIUM,592,3177,802,4479,1394,7657
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,LARGE,22,294,48,623,70,917
2015-16,RAJASTHAN,BHILWARA,SCHEDULED TRIBES,TOTAL,ALL CLASSES,29457,30165,9337,16396,38794,46561
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,MARGINAL,100583,48579,25374,13162,125957,61742
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,SMALL,46886,65482,18630,26766,65516,92248
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,SEMIMEDIUM,27408,74686,17774,50101,45182,124787
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,MEDIUM,9268,52124,10619,62244,19887,114369
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,LARGE,890,12455,1508,21996,2398,34450
2015-16,RAJASTHAN,BHILWARA,OTHERS,TOTAL,ALL CLASSES,185035,253328,73905,174268,258940,427595
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,490,258
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,241,344
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,183,513
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,86,527
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,51,1919
2015-16,RAJASTHAN,BHILWARA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,1051,3560
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,MARGINAL,2516,1422,26,14,2542,1436
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,SMALL,4344,6404,80,124,4424,6527
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,11010,32741,237,694,11247,33436
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,MEDIUM,21541,134226,703,4630,22244,138854
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,LARGE,7373,119894,671,13597,8044,133491
2015-16,RAJASTHAN,BIKANER,SCHEDULED CASTE,TOTAL,ALL CLASSES,46784,294685,1717,19058,48501,313743
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,MARGINAL,50,35,0,0,50,35
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,SMALL,66,86,0,0,66,86
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,45,141,2,6,47,147
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,MEDIUM,150,912,6,39,156,950
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,LARGE,36,593,1,10,37,604
2015-16,RAJASTHAN,BIKANER,SCHEDULED TRIBES,TOTAL,ALL CLASSES,347,1769,9,55,356,1823
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,MARGINAL,10245,5392,121,68,10366,5460
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,SMALL,16173,23901,454,677,16627,24579
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,SEMIMEDIUM,43362,129876,1164,3331,44526,133207
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,MEDIUM,102341,651389,3160,20552,105501,671941
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,LARGE,45022,773895,3067,69614,48089,843508
2015-16,RAJASTHAN,BIKANER,OTHERS,TOTAL,ALL CLASSES,217143,1584453,7966,94243,225109,1678696
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,6,2
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,3,6
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,5,14
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,8,54
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,30,3820
2015-16,RAJASTHAN,BIKANER,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,52,3897
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,MARGINAL,11963,6347,1759,964,13722,7311
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,SMALL,5414,7682,1184,1738,6598,9421
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,2560,6798,966,2663,3526,9461
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,MEDIUM,454,2419,437,2485,891,4904
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,LARGE,21,247,34,485,55,731
2015-16,RAJASTHAN,BUNDI,SCHEDULED CASTE,TOTAL,ALL CLASSES,20412,23493,4380,8336,24792,31829
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,MARGINAL,16086,8681,2338,1173,18424,9854
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,SMALL,9901,14255,1695,2487,11596,16742
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,6661,18350,1717,4913,8378,23264
2015-16,RAJASTHAN,BUNDI,SCHEDULED TRIBES,TOTAL,MEDIUM,2416,13411,1273,7702,3689,21113
