year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,LARGE,7,80,33,388,40,468
2015-16,GUJARAT,BHARUCH,SCHEDULED CASTE,TOTAL,ALL CLASSES,1744,2768,2808,4790,4552,7558
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,MARGINAL,3535,1912,3511,1903,7046,3816
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,SMALL,3073,4450,3608,5343,6681,9793
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,2177,5777,3207,8944,5384,14720
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,MEDIUM,836,4789,1938,11271,2774,16060
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,LARGE,71,873,207,2640,278,3513
2015-16,GUJARAT,BHARUCH,SCHEDULED TRIBES,TOTAL,ALL CLASSES,9692,17801,12471,30100,22163,47902
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,MARGINAL,26898,14246,23956,12306,50854,26553
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,SMALL,20069,28695,17461,25165,37530,53860
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,SEMIMEDIUM,14496,40039,13574,38031,28070,78070
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,MEDIUM,7046,39845,7511,43576,14557,83420
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,LARGE,492,6075,771,9765,1263,15840
2015-16,GUJARAT,BHARUCH,OTHERS,TOTAL,ALL CLASSES,69001,128900,63273,128843,132274,257743
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,19,9
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,17,22
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,12,32
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,6,35
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,21,1148
2015-16,GUJARAT,BHARUCH,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,75,1248
2015-16,GUJARAT,BHAVNAGAR,SCHEDULED CASTE,TOTAL,MARGINAL,598,455,233,169,831,623
