year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,LARGE,38,497,0,0,38,497
2015-16,MADHYA PRADESH,BHIND,SCHEDULED CASTE,TOTAL,ALL CLASSES,31994,37087,23,23,32017,37110
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,MARGINAL,97529,48702,252,115,97781,48817
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,SMALL,42700,61119,90,130,42790,61249
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,SEMIMEDIUM,31604,88827,51,139,31655,88966
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,MEDIUM,14246,79712,34,192,14280,79905
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,LARGE,969,12353,2,21,971,12374
2015-16,MADHYA PRADESH,BHIND,OTHERS,TOTAL,ALL CLASSES,187048,290713,429,598,187477,291311
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,87,44
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,30,45
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,37,110
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,16,112
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,11,298
2015-16,MADHYA PRADESH,BHIND,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,181,608
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,MARGINAL,3058,1900,77,38,3135,1938
2015-16,MADHYA PRADESH,BHOPAL,SCHEDULED CASTE,TOTAL,SMALL,3198,4318,57,83,3255,4401
