year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,DELHI,SHAHDARA,OTHERS,TOTAL,ALL CLASSES,13,3,2,2,15,6
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,1,0
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,1,4
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,SHAHDARA,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,2,5
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED CASTE,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,SOUTH,SCHEDULED TRIBES,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,SOUTH,OTHERS,TOTAL,MARGINAL,506,231,173,66,679,297
2015-16,DELHI,SOUTH,OTHERS,TOTAL,SMALL,356,405,101,116,457,521
2015-16,DELHI,SOUTH,OTHERS,TOTAL,SEMIMEDIUM,29,74,11,29,40,104
2015-16,DELHI,SOUTH,OTHERS,TOTAL,MEDIUM,7,45,4,23,11,68
2015-16,DELHI,SOUTH,OTHERS,TOTAL,LARGE,2,28,0,0,2,28
2015-16,DELHI,SOUTH,OTHERS,TOTAL,ALL CLASSES,900,784,289,235,1189,1018
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,13,11
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,13,38
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,5,25
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,1,21
2015-16,DELHI,SOUTH,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,32,95
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED CASTE,TOTAL,ALL CLASSES,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED TRIBES,TOTAL,MARGINAL,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED TRIBES,TOTAL,SMALL,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED TRIBES,TOTAL,MEDIUM,0,0,0,0,0,0
2015-16,DELHI,SOUTH EAST,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
