year,state,district,social_group,gender,size_category,ind_holdings_number,ind_holdings_area_ha,jnt_holdings_number,jnt_holdings_area_ha,tot_holdings_number,tot_holdings_area_ha
2015-16,KERALA,KOTTAYAM,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,25,67,0,0,25,67
2015-16,KERALA,KOTTAYAM,SCHEDULED CASTE,TOTAL,MEDIUM,10,46,0,0,10,46
2015-16,KERALA,KOTTAYAM,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,KOTTAYAM,SCHEDULED CASTE,TOTAL,ALL CLASSES,23395,1672,50,12,23445,1684
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,MARGINAL,2934,601,15,7,2949,608
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,SMALL,381,500,5,6,386,506
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,SEMIMEDIUM,91,217,0,0,91,217
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,MEDIUM,14,81,0,0,14,81
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,LARGE,0,0,0,0,0,0
2015-16,KERALA,KOTTAYAM,SCHEDULED TRIBES,TOTAL,ALL CLASSES,3420,1399,20,14,3440,1412
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,MARGINAL,381676,55030,251,82,381927,55112
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,SMALL,17899,24035,45,57,17944,24092
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,SEMIMEDIUM,6027,15345,30,94,6057,15439
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,MEDIUM,1331,7201,15,85,1346,7286
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,LARGE,155,3814,5,102,160,3916
2015-16,KERALA,KOTTAYAM,OTHERS,TOTAL,ALL CLASSES,407088,105426,346,421,407434,105847
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,MARGINAL,0,0,0,0,2244,694
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,SMALL,0,0,0,0,544,758
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,SEMIMEDIUM,0,0,0,0,259,688
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,MEDIUM,0,0,0,0,160,925
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,LARGE,0,0,0,0,54,1002
2015-16,KERALA,KOTTAYAM,INSTITUTIONAL,TOTAL,ALL CLASSES,0,0,0,0,3261,4067
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,MARGINAL,39048,2357,144,30,39192,2387
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,SMALL,40,55,0,0,40,55
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,SEMIMEDIUM,14,38,5,12,19,50
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,MEDIUM,5,31,0,0,5,31
2015-16,KERALA,KOZHIKODE,SCHEDULED CASTE,TOTAL,LARGE,0,0,0,0,0,0
